NOTE: Follows only available for FEED/CAROUSEL — Instagram does not provide this metric for Reels. For Reels use Reach + Total Interactions. ⭐ = matched against influencer list.,,,,,,,,,,,
Post Date,Type,Influencer Collab,Caption (preview),Link,Follows (Feed only),Reach,Likes,Saves,Shares,Total Interactions,Profile Visits
2026-05-20,REELS,,Not all mattress coils are created equal ✨ Nell coils are designed to give you the perfect balance o...,https://www.instagram.com/reel/DYkJiIfRZRf/,0,220,7,2,4,14,0
2026-05-20,REELS,,Not all mattress coils are created equal ✨ Nell coils are designed to give you the perfect balance o...,https://www.instagram.com/reel/DYkJiIfRZRf/,0,220,7,2,4,14,0
2026-05-20,REELS,,Not all mattress coils are created equal ✨ Nell coils are designed to give you the perfect balance o...,https://www.instagram.com/reel/DYkJiIfRZRf/,0,221,7,2,4,14,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,182,5,0,0,5,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,210,7,0,0,7,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,216,7,0,0,7,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,219,8,0,0,8,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,221,8,0,0,8,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,221,8,0,0,8,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,222,8,0,0,8,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,224,9,0,0,9,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,224,9,0,0,9,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,224,9,0,0,9,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,224,9,0,0,9,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,224,9,0,0,9,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,225,9,0,0,9,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,227,9,0,0,9,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,228,9,0,0,9,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,228,9,0,0,9,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,228,9,0,0,9,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,228,9,0,0,9,0
2026-05-14,REELS,,"Dream sleep, delivered. ☁️📦 Ordering your Nell Mattress couldn’t be easier—it arrives straight to yo...",https://www.instagram.com/reel/DYU2sYCRSA7/,0,230,9,0,0,9,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,145,4,0,0,4,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,162,6,0,0,6,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,167,6,0,0,6,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,168,7,0,0,7,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,168,7,0,0,7,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,168,7,0,0,7,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,168,7,0,0,7,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,169,8,0,0,8,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,169,8,0,0,8,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,169,8,0,0,8,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,169,8,0,0,8,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,169,8,0,0,8,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,169,8,0,0,8,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,171,8,0,0,8,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,172,8,0,0,8,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,172,8,0,0,8,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,173,8,0,0,8,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,173,8,0,0,8,0
2026-05-13,REELS,,"Once you sleep on Nell, there’s really no going back. ✨ From the cloud-like comfort to the way you w...",https://www.instagram.com/reel/DYSKT_wxzce/,0,173,8,0,0,8,0
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,120,3,0,0,3,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,133,5,0,0,5,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,135,5,0,0,5,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,139,6,0,0,6,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,139,6,0,0,6,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,139,6,0,0,6,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,139,6,0,0,6,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,141,8,0,0,8,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,141,8,0,0,8,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,141,8,0,0,8,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,141,8,0,0,8,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,141,8,0,0,8,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,141,8,0,0,8,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,143,8,0,0,8,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,144,8,0,0,8,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,144,8,0,0,8,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,144,8,0,0,8,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,144,8,0,0,8,5
2026-05-11,FEED,,Better sleep doesn’t always come from a complete reset — sometimes it starts with a few small change...,https://www.instagram.com/p/DYNRf3amEpS/,0,146,8,0,0,8,5
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,132,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,139,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-10,REELS,,"Moms spend so much time taking care of everyone else. This Mother’s Day, give her something that’s j...",https://www.instagram.com/reel/DYKkswfR01h/,0,141,1,0,0,1,0
2026-05-07,REELS,,Give the gift everyone actually wants: better sleep. 💤✨  Our Mother’s Day sale is here—enjoy 20% off...,https://www.instagram.com/reel/DYC4NaEP4gf/,0,174,3,0,0,3,0
2026-05-07,REELS,,Give the gift everyone actually wants: better sleep. 💤✨  Our Mother’s Day sale is here—enjoy 20% off...,https://www.instagram.com/reel/DYC4NaEP4gf/,0,177,3,0,0,3,0
2026-05-07,REELS,,Give the gift everyone actually wants: better sleep. 💤✨  Our Mother’s Day sale is here—enjoy 20% off...,https://www.instagram.com/reel/DYC4NaEP4gf/,0,177,3,0,0,3,0
2026-05-07,REELS,,Give the gift everyone actually wants: better sleep. 💤✨  Our Mother’s Day sale is here—enjoy 20% off...,https://www.instagram.com/reel/DYC4NaEP4gf/,0,179,3,0,0,3,0
2026-05-07,REELS,,Give the gift everyone actually wants: better sleep. 💤✨  Our Mother’s Day sale is here—enjoy 20% off...,https://www.instagram.com/reel/DYC4NaEP4gf/,0,179,3,0,0,3,0
2026-05-07,REELS,,Give the gift everyone actually wants: better sleep. 💤✨  Our Mother’s Day sale is here—enjoy 20% off...,https://www.instagram.com/reel/DYC4NaEP4gf/,0,179,3,0,0,3,0
2026-05-07,REELS,,Give the gift everyone actually wants: better sleep. 💤✨  Our Mother’s Day sale is here—enjoy 20% off...,https://www.instagram.com/reel/DYC4NaEP4gf/,0,179,3,0,0,3,0
2026-05-07,REELS,,Give the gift everyone actually wants: better sleep. 💤✨  Our Mother’s Day sale is here—enjoy 20% off...,https://www.instagram.com/reel/DYC4NaEP4gf/,0,180,3,0,0,3,0
2026-05-07,REELS,,Give the gift everyone actually wants: better sleep. 💤✨  Our Mother’s Day sale is here—enjoy 20% off...,https://www.instagram.com/reel/DYC4NaEP4gf/,0,181,3,0,0,3,0
2026-05-07,REELS,,Give the gift everyone actually wants: better sleep. 💤✨  Our Mother’s Day sale is here—enjoy 20% off...,https://www.instagram.com/reel/DYC4NaEP4gf/,0,181,3,0,0,3,0
2026-05-07,REELS,,Give the gift everyone actually wants: better sleep. 💤✨  Our Mother’s Day sale is here—enjoy 20% off...,https://www.instagram.com/reel/DYC4NaEP4gf/,0,181,3,0,0,3,0
2026-05-07,REELS,,Give the gift everyone actually wants: better sleep. 💤✨  Our Mother’s Day sale is here—enjoy 20% off...,https://www.instagram.com/reel/DYC4NaEP4gf/,0,181,3,0,0,3,0
2026-05-07,REELS,,Give the gift everyone actually wants: better sleep. 💤✨  Our Mother’s Day sale is here—enjoy 20% off...,https://www.instagram.com/reel/DYC4NaEP4gf/,0,181,3,0,0,3,0
2026-05-07,REELS,,Give the gift everyone actually wants: better sleep. 💤✨  Our Mother’s Day sale is here—enjoy 20% off...,https://www.instagram.com/reel/DYC4NaEP4gf/,0,183,3,0,0,3,0
2026-05-07,REELS,,Give the gift everyone actually wants: better sleep. 💤✨  Our Mother’s Day sale is here—enjoy 20% off...,https://www.instagram.com/reel/DYC4NaEP4gf/,0,184,3,0,0,3,0
2026-05-07,REELS,,Give the gift everyone actually wants: better sleep. 💤✨  Our Mother’s Day sale is here—enjoy 20% off...,https://www.instagram.com/reel/DYC4NaEP4gf/,0,184,3,0,0,3,0
